,Latitude,Longitude,temperature
915,50.44016,3.877906,2.41
916,50.73219,3.24464,2
917,50.46758,4.197906,2.61
918,50.69624,4.571167,3
919,50.58568,5.861758,3.36
920,50.70106,4.398899,3
921,50.60994,3.390476,2
922,50.45296,4.635917,2.86
923,50.59823,4.337776,3.01
924,49.68775,5.804327,3
925,50.22104,5.326639,2
926,50.56557,4.701472,2.86
927,50.63155,6.027466,3.44
928,50.62569,3.777292,2.51
929,50.00282,5.714122,2
930,50.68699,4.205379,2.84
931,50.57308,4.073253,2.5
932,50.41848,4.320569,2.61
933,49.57331,5.816441,3
934,50.73634,5.68235,3.39
935,50.50819,3.593448,2
936,50.71717,6.021019,3.35
937,51.17294,4.668185,3.37
938,50.83853,4.039826,3
939,50.93928,3.453224,2
940,51.21431,2.951055,2
941,50.93905,3.776365,2.99
942,50.8628,3.623352,2.5
943,50.82924,4.698377,2.99
944,51.31582,4.968908,3.45
945,51.22674,5.425465,3.38
946,51.01077,3.886162,3.2
947,51.13359,5.436426,3.33
948,50.98694,3.268518,2
949,50.86345,2.743573,2
950,51.44757,5.051912,3.5
951,50.40521,4.270666,2.61
952,50.71912,3.84008,2.84
953,50.35041,4.279598,2.61
954,50.69278,4.037589,2.71
955,50.61886,4.650609,3
956,49.9157,5.372424,2.52
957,50.66957,5.07309,3
958,50.4072,4.09453,2.61
959,50.48365,4.548619,2.87
960,50.56762,5.629324,3.15
961,50.65237,3.27264,2
962,50.73762,4.685377,3
963,50.53806,5.572109,3.18
964,50.28808,6.116658,2.02
965,50.53189,5.722979,3.02
966,50.33789,4.495046,2.61
967,50.05111,4.317459,2
968,49.55923,5.722717,3
969,50.48359,3.831255,2.41
970,50.58973,5.356319,3
971,50.2434,4.630629,2.26
972,50.67144,6.116946,3.43
973,50.51014,4.809276,3.01
974,50.31147,4.120189,2.26
975,50.35867,4.527189,2.61
976,50.68119,5.714638,3.39
977,50.27431,5.442994,1.99
978,50.68168,3.323143,2
979,50.54337,3.734017,2.51
980,50.6829,4.704498,3
981,50.66531,4.132152,2.84
982,50.74174,5.995531,3.35
983,50.59279,4.908261,3
984,50.42712,6.204186,3.02
985,50.55256,4.906415,3
986,50.43142,3.683013,2
987,50.44144,5.132912,3
988,50.42862,5.534328,2.84
989,50.38396,4.569595,2.68
990,50.23954,4.240928,2.26
991,50.81104,4.30844,3.17
992,50.90471,4.41052,3.14
993,50.89203,5.31025,3.38
994,51.30359,4.347459,3.5
995,51.19308,4.369803,3.5
996,51.30803,5.069785,3.4
997,50.91373,4.232013,3.14
998,50.75852,3.44509,2
999,50.9311,3.935718,3
1000,51.12242,3.348656,2
1001,51.31348,4.83673,3.45
1002,50.77185,4.292191,3
1003,51.20626,4.687192,3.37
1004,51.36023,4.996512,3.45
1005,51.2595,5.090122,3.4
1006,50.8484,5.633527,3.43
1007,50.80319,5.475422,3.58
1008,50.93338,3.168748,2
1009,50.73917,3.555078,2.51
1010,50.84209,4.864364,3.25
1011,50.95282,4.734065,3.22
1012,51.10413,3.216964,2
1013,51.0664,4.340306,3.12
1014,51.23365,4.544185,3.37
1015,51.24158,4.462881,3.43
1016,51.16145,4.037984,3.19
1017,51.04748,4.195213,3.14
1018,50.94384,3.869053,2.85
1019,51.17184,4.119813,3.6
1020,50.80351,4.294213,3
1021,50.85649,5.150813,3.4
1022,50.97848,3.020335,2
1023,50.92834,4.523138,3.13
1024,51.1979,4.038111,3.67
1025,51.12204,4.232118,3.28
1026,50.83383,4.569706,2.99
1027,51.05082,5.119729,3.33
1028,50.98574,3.391135,2
1029,50.80588,4.967842,3.11
1030,51.3396,4.322987,3.67
1031,51.12502,4.647585,3.37
1032,51.01993,3.981739,2.99
1033,51.22346,4.208441,3.5
1034,50.87468,3.325363,2
1035,51.07939,5.214394,3.33
1036,50.85719,4.72935,3.28
1037,50.90238,5.458422,3.5
1038,51.06674,4.370615,3.12
1039,51.1793,5.572494,3.29
1040,51.17998,4.48269,3.37
1041,51.2623,3.715988,3.25
1042,51.02001,4.531476,3.24
1043,51.10236,4.356771,3.5
1044,50.99207,4.578315,3.24
1045,51.10746,4.239452,3.28
1046,50.81342,3.781005,2.83
1047,51.2843,4.457446,3.43
1048,51.34359,4.621154,3.44
1049,51.15126,5.628951,3.29
1050,51.25497,3.208372,2
1051,51.21226,4.348834,3.5
1052,51.24622,4.095291,3.5
1053,50.99897,3.538998,2.8
1054,51.02501,4.137756,3.14
1055,51.23886,5.071287,3.4
1056,51.05098,3.775044,3
1057,51.22704,4.444315,3.43
1058,50.99149,5.032099,3.33
1059,51.05575,5.748907,3.76
1060,51.08846,4.497321,3.24
1061,51.14846,4.429071,3.5
1062,51.21086,3.515184,3.02
1063,50.98182,5.725451,3.38
1064,50.95805,3.658637,2.8
1065,51.16876,5.429527,3.33
1066,51.16491,3.753258,3
1067,51.45867,4.481034,3.58
1068,51.10579,3.716703,3
1069,50.75038,3.9466,2.83
1070,50.93142,3.651896,2.8
1071,51.12202,4.986363,3.3
1072,50.77833,5.28361,3.38
1073,50.94444,5.447982,3.29
1074,51.05679,3.685198,2.83
1075,50.7787,3.880456,2.83
1076,50.94855,4.419517,3.14
1077,51.18453,4.725228,3.37
1078,50.95759,5.11527,3.33
1079,51.10336,4.144378,3.33
1080,51.2677,5.529548,3.58
1081,50.84602,3.291602,2
1082,50.95491,5.298172,3.38
1083,51.32129,3.236272,2
1084,51.07932,4.757381,3.33
1085,51.18264,4.794973,3.37
1086,50.83961,3.221005,2
1087,51.02258,5.268388,3.33
1088,50.78154,4.906776,3.11
1089,50.85044,5.502213,3.43
1090,51.4306,4.758117,3.56
1091,51.01377,5.352461,3.33
1092,51.00735,5.454372,3.29
1093,51.14241,4.493312,3.42
1094,50.81549,4.632612,2.99
1095,50.97855,4.387171,3.14
1096,50.87894,2.868973,2
1097,50.91549,3.274017,2
1098,51.10013,4.73556,3.37
1099,51.19218,3.089576,2
1100,51.4052,4.481471,3.57
1101,50.95501,4.560499,3.12
1102,50.96262,5.223655,3.38
1103,51.14019,5.814746,3.9
1104,51.27612,4.187536,3.6
1105,50.77404,3.473947,2
1106,51.34368,3.337334,3.36
1107,51.10057,2.978057,2
1108,51.05905,5.234931,3.33
1109,51.03091,3.064396,2
1110,50.91739,4.595173,3.11
1111,51.02832,3.867182,3.25
1112,50.92699,5.706578,3.63
1113,50.77125,5.077655,3.11
1114,50.91316,2.906352,2
1115,50.98238,3.968392,3
1116,50.84914,3.137305,2
1117,50.90094,4.713559,3.25
1118,51.23386,4.887668,3.37
1119,50.88868,4.090302,3.14
1120,51.12142,4.562219,3.37
1121,51.0975,4.00841,3.19
1122,51.23175,5.376216,3.33
1123,51.01842,4.287446,3.14
1124,51.22898,3.443382,2.52
1125,51.28923,4.740804,3.37
1126,51.04731,4.451214,3.12
1127,50.99423,3.812994,2.83
1128,50.95145,4.487008,3.13
1129,50.79614,3.140907,2
1130,50.95039,4.250404,3.14
1131,51.00377,3.729386,2.83
1132,51.23926,4.428928,3.5
1133,51.36942,4.865744,3.45
1134,50.99157,4.91533,3.3
1135,51.1701,3.949095,3.24
1136,51.17785,5.104538,3.36
1137,51.14117,5.758702,3.57
1138,50.87436,3.063687,2
1139,51.11238,4.807228,3.33
1140,51.10806,5.720431,3.57
1141,51.05046,3.567641,2.83
1142,50.77657,5.50986,3.14
1143,51.30553,4.923368,3.45
1144,51.00454,2.844087,2
1145,51.09669,2.679458,2
1146,50.80332,3.96022,2.83
1147,51.0452,4.047243,3.2
1148,51.20929,3.81132,3.24
1149,50.9957,4.497109,3.12
1150,51.00102,4.967335,3.3
1151,50.7881,5.630032,3.14
1152,50.99455,5.24847,3.33
1153,51.11342,3.570593,2.83
1154,50.98398,5.340276,3.38
1155,50.87027,2.965506,2
1156,50.84121,5.108623,3.45
1157,50.87482,3.749793,2.8
1158,50.96811,4.048329,3
1159,51.10513,3.428463,2
1160,50.986,4.807006,3.3
1161,51.14794,4.374728,3.5
1162,51.29696,5.480638,3.58
1163,51.08383,2.605014,2
1164,50.85171,2.842188,2
1165,51.29718,4.887479,3.45
1166,50.89723,3.427473,2
1167,51.0815,4.909434,3.3
1168,51.00376,3.871013,3.2
1169,51.00738,3.956393,3
1170,50.88629,5.345732,3.29
1171,51.06675,3.25228,2
1172,51.03008,4.906289,3.3
1173,51.21149,4.484882,3.37
1174,50.91188,4.22959,3.14
1175,51.14813,4.285491,3.5
1176,50.7384,4.287728,3
1177,51.35756,4.320204,3.67
1178,51.20835,4.205586,3.5
1179,50.88278,3.319677,2
1180,51.12044,4.145429,3.33
1181,50.9391,4.3958,3.14
1182,50.97073,4.375079,3.14
1183,50.93167,3.26722,2
1184,50.93642,4.578868,3.12
1185,51.01122,4.364985,3.13
1186,51.0905,2.965798,2
1187,51.1741,4.297731,3.5
1188,50.86769,3.139089,2
1189,50.86978,4.679953,3.11
1190,51.04057,4.509009,3.24
1191,50.9865,3.80315,2.83
1192,50.92181,4.489599,3.14
1193,50.96214,4.255654,3.14
1194,50.8965,3.03296,2
1195,50.92182,3.454242,2
1196,50.93974,3.772866,2.83
1197,51.00381,3.262411,2
1198,50.84076,4.846355,3.25
1199,51.07883,4.317067,3.12
1200,51.13004,4.293994,3.5
1201,50.92812,3.857569,2.85
1202,50.78015,4.180903,3.17
1203,50.81979,4.522585,3
1204,51.07006,2.583278,2
1205,51.11896,4.075436,3.33
1206,50.9742,3.864521,2.85
1207,51.01812,4.920754,3.3
1208,50.97722,4.305297,3.14
1209,50.57394,3.339453,2
1210,50.68174,5.399105,3.58
1211,50.61133,4.641775,3
1212,50.59021,4.642057,3
1213,50.49804,4.158938,2.61
1214,50.70894,5.655344,3.14
1215,50.72605,5.669048,3.14
1216,50.43224,4.940313,3.01
1217,50.44227,4.909694,3.01
1218,43.39964,28.17733,7
1219,43.32528,28.06861,7
1220,43.18472,27.73219,7
1221,41.99113,23.07342,0.82
1222,42.91925,23.81006,4
1223,42.04789,27.42905,7
1224,42.50083,27.43425,7
1225,42.44403,27.44396,7
1226,42.83687,27.85717,7
1227,42.11853,27.90519,7
1228,43.21494,27.79122,7
1229,43.19456,27.87753,7
1230,43.22608,28.01086,7
1231,43.22131,28.00664,7
1232,43.30237,28.0378,7
1233,43.22131,28.00664,7
1234,43.12703,27.931,7
1235,43.10217,25.61978,2
1236,43.30765,27.42721,7
1237,43.2467,23.55755,4
1238,43.20728,23.29175,4
1239,42.91433,25.32922,2
1240,43.70583,28.054,7
1241,43.14408,25.73269,2
1242,42.06094,27.65319,7
1243,42.05961,27.65506,7
1244,42.06517,27.65506,7
1245,42.36609,27.22224,7
1246,42.62876,23.57302,4
1247,43.20917,27.5975,7
1248,42.99708,27.73486,7
1249,43.36636,27.62747,7
1250,43.8338,27.13189,1.95
1251,43.05811,27.36203,7
1252,41.33,25.62419,6.85
1253,42.46812,22.72215,4
1254,41.38333,25.11667,10
1255,43.72575,26.81183,1.95
1256,42.42247,23.82725,4
1257,43.4095,28.37889,7
1258,43.40631,28.37025,7
1259,42.57095,25.44203,2
1260,42.55933,22.82198,4
1261,42.07248,23.05616,4
1262,43.81755,26.47628,0.65
1263,42.30173,22.72215,4
1264,42.20022,27.79569,7
1265,43.36192,26.60278,0.1
1266,41.50786,24.93339,4.3
1267,42.17383,27.83469,7
1268,42.63939,27.66367,7
1269,42.70667,27.79667,7
1270,42.47661,26.02175,-1
1271,42.60869,25.22539,5
1272,42.16158,24.35179,5
1273,43.50481,24.57881,-3.65
1274,42.15072,24.84339,5
1275,42.56667,27.60056,7
1276,42.90969,23.92939,4
1277,42.21698,27.75067,7
1278,43.15108,27.45053,7
1279,41.67636,24.70753,5
1280,42.28394,25.92236,4.25
1281,42.53222,22.93414,4
1282,43.53867,26.4965,0.65
1283,41.89252,23.49372,-3.13
1284,41.51397,24.87444,8.45
1285,42.36211,23.55261,4
1286,42.27683,23.61339,4
1287,42.276,23.61339,4
1288,42.28308,23.59486,4
1289,42.06283,27.97969,7
1290,42.62561,26.32222,2.25
1291,41.66945,24.69164,5
1292,42.3685,27.69019,7
1293,42.75892,23.37605,4
1294,42.75294,23.47038,4
1295,42.24133,23.08205,4
1296,43.02417,27.86472,7
1297,43.20542,25.94178,2
1298,42.60123,22.9551,4
1299,43.75392,27.4045,7
1300,43.63083,27.78139,7
1301,42.93225,24.70622,-1.28
1302,42.48195,24.70806,5
1303,43.55789,28.562,7.05
1304,43.24358,26.98039,7
1305,34.99955,32.90596,13.99
1306,34.99097,34.04097,12.41
1307,34.96055,33.61278,12.42
1308,34.86444,33.62839,13.72
1309,34.93475,32.98184,13.98
1310,34.93475,32.86128,13.97
1311,34.91201,33.01887,13.99
1312,34.71127,33.21331,13.98
1313,34.72722,32.45972,15.57
1314,35.03892,33.42568,13.76
1315,35.18999,33.42673,12.55
1316,35.1075,33.27222,13.75
1317,35.07583,33.44886,12.51
1318,55.69498,12.61508,0
1319,55.75772,12.3187,0
1320,55.60006,12.66635,0
1321,55.60825,12.44991,0
1322,55.66341,12.19698,0
1323,55.80189,12.53923,0
1324,55.80677,12.4438,0
1325,55.8085,12.49715,0
1326,55.82735,12.54083,0
1327,55.84796,12.55964,0
1328,55.63792,12.65282,0
1329,55.87748,12.32568,0
1330,55.83035,12.27629,0
1331,55.87458,12.42139,0
1332,55.85867,12.43454,0
1333,55.82276,12.43888,0
1334,55.81377,12.40631,0
1335,55.96201,12.40074,0
1336,55.83095,12.06821,0
1337,55.99757,11.99013,0
1338,55.92305,12.07725,0
1339,56.11401,12.2587,0
1340,56.09054,12.39904,0
1341,56.06915,12.2959,0
1342,56.11348,12.30902,0
1343,56.10449,12.18615,0
1344,56.05682,12.10606,0
1345,56.08459,12.15219,0
1346,56.06221,12.13815,0
1347,56.01052,12.19413,0
1348,56.09208,12.46319,0
1349,55.99425,12.55822,0
1350,56.02771,12.60707,0
1351,55.94284,12.27233,0
1352,55.9672,12.27904,0
1353,55.95497,11.85305,0
1354,55.90109,12.49574,0
1355,55.85686,11.99833,0
1356,55.8187,12.02605,0
1357,55.931,12.51894,0
1358,55.76031,11.87428,0
1359,55.77856,12.04941,0
1360,55.91736,12.13203,0
1361,55.84591,12.15935,0
1362,55.80699,12.22803,0
1363,55.7569,12.20093,0
1364,55.75674,12.13946,0
1365,55.69886,11.85083,0
1366,55.70283,11.9654,0
1367,55.67619,11.93841,0
1368,55.57373,12.2811,0
1369,55.75691,12.1051,0
1370,55.69899,12.15341,0
1371,55.60529,11.84001,0
1372,55.48988,12.19235,0
1373,55.65582,11.95448,0
1374,55.60442,11.98363,0
1375,55.57851,11.95594,0
1376,55.55291,12.01801,0
1377,55.57317,12.09005,0
1378,55.64968,12.05698,0
1379,55.47838,11.97503,0
1380,55.53,12.21733,0
1381,55.40264,12.27467,0
1382,55.45873,8.489614,0.24
1383,55.66794,11.27709,0
1384,55.74908,11.32166,0
1385,55.52576,11.48556,0
1386,55.54393,11.37177,0
1387,55.77471,11.48185,0
1388,55.28118,11.55726,0
1389,55.43279,10.45917,0
1390,55.55521,11.17781,0
1391,55.52579,11.11299,0
1392,55.68553,12.66554,0
1393,55.28826,11.41674,0
1394,55.36755,11.42433,0
1395,55.3634,11.30454,0
1396,55.33912,11.90577,0
1397,55.71963,11.72678,0
1398,55.74019,11.7478,0
1399,55.57736,11.23079,0
1400,55.65456,11.1625,0
1401,55.67163,11.60653,0
1402,55.5951,11.58042,0
1403,55.73326,11.09888,0.5
1404,55.6922,11.04818,0
1405,55.32647,11.20387,0
1406,55.91792,11.67012,0
1407,55.93624,11.75257,0
1408,55.3773,11.84453,0
1409,55.42103,11.79814,0
1410,55.24676,11.2968,0
1411,55.41667,11.34272,0
1412,56.56059,8.306833,0
1413,55.53768,11.57325,0
1414,55.73737,11.56312,0
1415,55.72767,11.45397,0
1416,55.66908,11.46581,0
1417,55.90507,11.57706,0
1418,55.84528,11.59014,0
1419,55.55005,11.70316,0
1420,55.59168,11.74496,0
1421,55.24601,12.1089,0
1422,55.21502,12.15318,0
1423,55.30494,12.21152,0
1424,55.18732,11.84269,0
1425,55.16676,11.98462,0
1426,54.71355,11.45105,0.35
1427,55.26345,11.84734,0
1428,54.81,11.2667,0.35
1429,54.97591,12.06672,0
1430,54.82661,11.54416,0.35
1431,55.00251,12.27755,0
1432,55.00212,12.45381,0
1433,54.82491,11.11792,0.35
1434,54.77386,11.88064,0.72
1435,54.75631,11.84737,0.72
1436,54.68969,11.76588,0.72
1437,55.21082,11.7274,0
1438,54.89305,11.93812,0.72
1439,54.85218,11.87671,0.72
1440,55.12195,12.0514,0
1441,54.90828,11.2262,0.2
1442,54.71667,11.22888,0.35
1443,54.65148,11.35832,0.35
1444,55.3103,12.07641,0
1445,55.25171,12.05394,0
1446,54.87188,11.74389,0.72
1447,55.32396,12.3665,0
1448,55.35561,12.32689,0
1449,55.24582,12.34682,0
1450,54.88949,12.04985,0.72
1451,54.78593,12.04187,0.72
1452,55.34938,11.68928,0
1453,55.28801,11.75239,0
1454,54.69796,11.94511,0.72
1455,54.74302,11.94838,0.72
1456,54.59743,11.95658,0.72
1457,54.57062,11.94287,0.72
1458,55.00332,11.89128,0
1459,55.1039,14.67917,1
1460,55.2529,14.81578,1
1461,55.11771,15.14769,1
1462,55.05724,15.14121,1
1463,55.02823,15.12437,1
1464,55.25829,9.895996,0
1465,55.02295,14.89989,1
1466,55.08337,10.19643,0
1467,55.2217,9.970647,0
1468,55.56982,10.09871,0
1469,55.25975,10.22931,0
1470,55.04537,10.41404,0
1471,55.11959,10.5006,0
1472,55.42877,9.940086,0
1473,55.39587,9.959926,0
1474,55.47472,10.66465,0.15
1475,55.16273,10.3487,0
1476,55.25425,10.12906,0
1477,55.16409,10.77988,0
1478,55.15746,10.69861,0
1479,55.21259,10.11348,0
1480,55.52401,9.768792,0
1481,54.86643,10.50376,0
1482,55.30327,10.81122,0.15
1483,55.45636,9.851887,0
1484,55.3981,10.41863,0
1485,55.42144,10.36671,0
1486,55.52123,10.41465,0
1487,55.54847,10.49237,0.62
1488,55.22143,10.44973,0
1489,55.19886,10.33705,0
1490,55.06178,10.68533,0
1491,54.92826,10.69572,0
1492,55.23867,10.5188,0
1493,55.17244,10.52043,0
1494,55.2199,10.61662,0
1495,54.97193,10.6411,0
1496,55.47564,10.26019,0
1497,54.83207,10.73463,0
1498,54.74398,10.67167,0
1499,54.84528,9.389633,0
1500,55.29837,10.21524,0
1501,55.35178,10.17678,0
1502,55.12513,10.89992,0.15
1503,54.94193,10.83292,0
1504,55.34811,10.6682,0
1505,55.39809,10.092,0
1506,54.88288,10.41365,0
1507,54.93499,10.25127,0
1508,55.22858,10.80625,0.15
1509,55.26816,10.67866,0
1510,55.31321,10.49838,0
1511,55.31474,10.59235,0
1512,55.37914,10.03845,0
1513,54.99284,9.979918,0
1514,55.35351,9.497897,0
1515,54.84412,9.462812,0
1516,55.06706,8.817731,0.2
1517,54.88186,9.659643,0
1518,54.88773,9.574855,0
1519,55.37312,9.631088,0
1520,55.29656,9.041656,0
1521,55.03813,9.822428,0
1522,55.25935,9.697336,0
1523,55.19059,9.651368,0
1524,54.9556,8.692687,0.25
1525,55.01048,9.546413,0
1526,55.05536,8.940044,0.2
1527,55.14826,8.748087,0
1528,55.195,9.072576,0
1529,55.12595,9.117144,0
1530,55.14964,8.965794,0
1531,55.36935,9.0429,0
1532,55.35212,9.199331,0
1533,55.4263,9.163047,0
1534,55.08517,8.557124,0.24
1535,54.92522,9.774247,0
1536,54.97243,9.661893,0
1537,54.89587,10.06021,0
1538,54.92163,8.854072,0
1539,54.90564,9.24829,0
1540,54.93408,9.08264,0
1541,55.24136,9.310283,0
1542,55.03373,9.413771,0
1543,55.2305,9.245892,0
1544,55.20145,9.279178,0
1545,55.31915,9.286307,0
1546,55.73357,9.103366,0.2
1547,55.10698,9.519515,0
1548,55.44122,9.010653,0.25
1549,55.62517,9.077687,0.25
1550,55.78544,8.290905,0.48
1551,55.72093,8.30836,0.47
1552,55.48091,8.698929,0.24
1553,55.45668,8.692393,0.24
1554,55.48055,8.800622,0.24
1555,55.48847,8.429582,0.24
1556,55.76643,8.86099,0.2
1557,55.69625,8.83459,0.2
1558,55.32877,8.743334,0.25
1559,55.83683,8.882341,0.25
1560,55.56516,8.667191,0.24
1561,55.65392,8.676594,0.24
1562,55.51058,8.906546,0.25
1563,55.39488,8.724971,0.24
1564,55.61613,8.457562,0.24
1565,55.47767,9.160949,0.25
1566,55.45753,9.059711,0.25
1567,55.73162,8.710586,0.19
1568,55.93673,9.653426,0
1569,55.63177,9.736338,0
1570,55.60474,9.562819,0.26
1571,55.67653,9.688519,0
1572,55.71196,9.298086,0.2
1573,55.61831,9.309284,0.26
1574,55.5878,9.420261,0.26
1575,55.69125,9.410076,0.26
1576,55.54873,9.738272,0
1577,55.97878,9.706699,0.25
1578,55.93555,9.937066,0.33
1579,55.88765,10.00594,0.33
1580,55.92133,9.853352,0.25
1581,55.44991,11.56508,0
1582,55.91476,9.258364,0.26
1583,55.80669,9.245841,0.2
1584,55.80606,9.769938,0
1585,55.73178,9.735193,0
1586,55.8549,9.857805,0.25
1587,55.74747,9.418153,0.2
1588,55.72964,10.02257,0
1589,55.76426,9.827446,0
1590,55.48405,9.656359,0
1591,55.49018,9.310495,0.2
1592,55.93102,9.517442,0
1593,55.97353,9.364347,0
1594,55.98972,9.287557,0
1595,55.85405,9.589739,0
1596,55.85386,9.48942,0.26
1597,55.88359,9.574521,0
1598,55.42422,9.276008,0
1599,55.70331,9.542912,0.26
1600,56.26978,8.803205,0
1601,55.9575,9.104186,0.26
1602,55.91272,8.506495,0.33
1603,55.85187,8.378875,0.32
1604,56.14736,8.942685,0
1605,56.2097,8.988538,0
1606,56.00753,8.140756,0.49
1607,56.12998,8.162065,0
1608,56.35897,8.598516,0
1609,56.15106,9.140476,0
1610,56.08949,8.23668,0.51
1611,56.54087,8.426119,0
1612,55.84791,9.214638,0.26
1613,55.93097,8.478446,0.33
1614,56.49721,8.609694,0
1615,56.44615,8.64,0
1616,56.61134,8.194479,0
1617,56.63713,8.489807,0
1618,56.18114,8.764933,0
1619,56.2784,8.312932,0
1620,56.33966,8.348665,0
1621,56.37067,8.129494,0
1622,56.08359,8.633072,0.34
1623,56.13482,8.506551,0.34
1624,56.17888,8.539233,0
1625,55.99795,8.749692,0.34
1626,56.08378,8.707211,0.35
1627,56.48176,8.769897,0
1628,56.03118,8.845019,0.35
1629,56.19793,10.72839,1
1630,56.20525,10.4832,1
1631,56.17052,9.953797,0.49
1632,56.16151,9.902578,0.33
1633,56.28564,9.670672,0.53
1634,56.43724,10.91417,1
1635,56.32949,10.03435,0.48
1636,56.36965,10.17752,0.45
1637,56.25716,9.841197,0.5
1638,56.27483,10.08068,0.47
1639,56.09719,10.04901,0.47
1640,56.39412,9.904883,0.5
1641,56.6549,10.19346,1
1642,56.6545,9.976014,0.49
1643,56.67828,10.07513,1
1644,56.59461,10.25264,1
1645,56.52306,10.70122,1
1646,56.51068,10.59113,1
1647,56.43625,10.67496,1
1648,55.88795,10.17637,0.48
1649,55.91338,10.25684,1
1650,55.98773,10.15907,0.47
1651,56.5291,10.03879,0.48
1652,56.45337,10.06919,0.47
1653,56.317,10.32697,1
1654,56.34708,10.38551,1
1655,56.37349,10.24448,0.45
1656,56.09667,9.751615,0.34
1657,56.16494,9.810275,0.33
1658,56.30066,10.45408,1
1659,55.81067,10.63595,1
1660,56.17485,9.583051,0.34
1661,56.03595,9.909003,0.33
1662,56.02406,9.505048,0
1663,56.10167,9.553971,0.35
1664,56.13801,10.00281,0.48
1665,56.05243,10.08797,0.32
1666,56.12529,10.14276,0.46
1667,56.08196,10.13454,0.46
1668,56.02333,10.19403,1
1669,56.07288,10.21056,1
1670,56.06553,10.1728,1
1671,56.19938,10.0979,0.47
1672,56.14018,10.21208,0.45
1673,56.24951,10.12617,0.46
1674,56.21312,10.24271,1
1675,56.15086,10.1762,0.45
1676,56.37613,9.68115,0.53
1677,56.48759,9.158216,0
1678,56.46373,9.010532,0
1679,57.12135,8.633855,0.62
1680,56.39302,9.816942,0.51
1681,56.31339,9.765242,0.51
1682,56.30925,9.153502,0
1683,56.29115,9.443133,0
1684,56.86382,8.649316,0
1685,56.81046,8.864404,0
1686,56.75583,8.560699,0
1687,56.68277,8.705519,0
1688,56.56007,9.383778,0
1689,56.57169,9.504429,0
1690,56.73172,8.877583,0
1691,56.5647,9.042454,0
1692,56.62395,8.880034,0
1693,56.64634,8.824845,0
1694,56.63349,9.011835,0
1695,56.77782,8.270138,0.62
1696,56.95197,8.703499,0.62
1697,56.86261,8.62881,0
1698,57.02422,9.003739,0.1
1699,56.48207,9.647992,0.53
1700,56.49417,9.755267,0.52
1701,56.42463,9.455854,0
1702,56.68797,9.486458,0
1703,56.69599,9.324106,0
1704,56.68487,9.992031,0.49
1705,57.05793,9.480502,0.22
1706,57.2742,9.912912,0.55
1707,57.17108,10.15519,0.55
1708,57.1542,10.41723,0.55
1709,56.7517,9.247025,0
1710,56.82308,9.360183,0
1711,57.0142,9.292484,0.1
1712,57.42498,10.52623,1.4
1713,56.71912,10.13677,1
1714,56.71294,10.30804,1
1715,56.99065,10.32908,0.55
1716,57.57784,9.992358,1.25
1717,57.42137,9.974601,1.25
1718,56.63655,9.806481,0.51
1719,57.29636,10.92844,1.4
1720,56.97049,9.270248,0.1
1721,57.38718,9.745373,2.32
1722,56.99464,9.652823,0.22
1723,56.71049,9.633536,0
1724,57.20361,9.687278,0.22
1725,56.8798,10.12197,0.55
1726,57.46798,10.20689,1.25
1727,57.73806,10.56778,1.4
1728,56.83379,10.11966,1
1729,57.29722,10.52272,1.4
1730,57.21211,10.4993,0.97
1731,57.16116,9.716036,0.22
1732,57.10954,9.854011,0.22
1733,57.04531,10.04672,0.55
1734,57.04884,9.865309,0.22
1735,56.81097,9.546849,0
1736,55.05469,8.777713,0.2
1737,56.51322,9.30753,0
1738,57.59,10.43,1.25
1739,55.43226,11.62126,0
1740,55.39488,8.724971,0.24
1741,54.99109,12.14128,0
1742,55.58219,11.63896,0
1743,56.00549,11.66775,0
1744,58.944,23.554,-6.63
1745,57.858,26.994,-3
1746,58.996,24.775,-5
1747,58.871,25.545,-9.38
1748,59.274,25.954,-5
1749,59.365,26.347,-8.78
